Giving Entity ID,FamilyID,Full Name,First Name,Last Name,Email Address,Email Address 2,Full Address,Street Address,City,State,ZIP,Phone Number,Child(ren) Enrolled,Photo Release Signed?,Connection,Center,Send via,Phrase,ALIVE,In/Out,Total Donated,Number of Donations,Date of Most Recent Donation,Amount of Most Recent Donation,Cause of Most Recent Gift,Most Recent Thank You Letter Sent,NOTES,TAGS,,
FAM0431,,Dylan Allen 1223,Dylan,Allen,donor1223@example.com,,"1556 Main St, City1456, ST, 90001456",1556 Main St,City1223,ST,90001223,555-000-1223,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0433,,Corey Rogers 1107,Corey,Rogers,donor1107@example.com,,"1398 Main St, City1298, ST, 90001298",1398 Main St,City1107,ST,90001107,555-000-1107,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0433,,Logan Harris 298,Logan,Harris,donor298@example.com,,"1398 Main St, City1298, ST, 90001298",1398 Main St,City298,ST,9000298,555-000-298,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0439,,Jamie Clark 86,Jamie,Clark,donor86@example.com,,"1186 Main St, City1086, ST, 90001086",1186 Main St,City86,ST,900086,555-000-86,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0439,,Jordan Mitchell 1226,Jordan,Mitchell,donor1226@example.com,,"1186 Main St, City1086, ST, 90001086",1186 Main St,City1226,ST,90001226,555-000-1226,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0442,,Harper Rivera 295,Harper,Rivera,donor295@example.com,,"1395 Main St, City1295, ST, 90001295",1395 Main St,City295,ST,9000295,555-000-295,,N/A,Former Parent,C-JP,post,see attached,Living,In,$100.00 ,1,1/31/2020,$100.00 ,,,,,,
FAM0442,,Phoenix Campbell 1278,Phoenix,Campbell,donor1278@example.com,,"1395 Main St, City1295, ST, 90001295",1395 Main St,City1278,ST,90001278,555-000-1278,,N/A,Former Parent,C-JP,post,see attached,Living,In,$100.00 ,1,1/31/2020,$100.00 ,,,,,,
FAM0474,,Charlie Stewart 1133,Charlie,Stewart,donor1133@example.com,,"1296 Main St, City1196, ST, 90001196",1296 Main St,City1133,ST,90001133,555-000-1133,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0474,,Frankie Thompson 196,Frankie,Thompson,donor196@example.com,,"1296 Main St, City1196, ST, 90001196",1296 Main St,City196,ST,9000196,555-000-196,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0476,,Harper Allen 615,Harper,Allen,donor615@example.com,,"1715 Main St, City1615, ST, 90001615",1715 Main St,City615,ST,9000615,555-000-615,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0476,,Spencer Thomas 910,Spencer,Thomas,donor910@example.com,,"1715 Main St, City1615, ST, 90001615",1715 Main St,City910,ST,9000910,555-000-910,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0485,,Brooklyn King 1434,Brooklyn,King,donor1434@example.com,,"1346 Main St, City1246, ST, 90001246",1346 Main St,City1434,ST,90001434,555-000-1434,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0485,,Jamie Edwards 246,Jamie,Edwards,donor246@example.com,,"1346 Main St, City1246, ST, 90001246",1346 Main St,City246,ST,9000246,555-000-246,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0497,,Jamie Martin 1366,Jamie,Martin,donor1366@example.com,,"1741 Main St, City1641, ST, 90001641",1741 Main St,City1366,ST,90001366,555-000-1366,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0497,,Jordan Murphy 641,Jordan,Murphy,donor641@example.com,,"1741 Main St, City1641, ST, 90001641",1741 Main St,City641,ST,9000641,555-000-641,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0500,,Jamie Murphy 326,Jamie,Murphy,donor326@example.com,,"1426 Main St, City1326, ST, 90001326",1426 Main St,City326,ST,9000326,555-000-326,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0500,,Riley Cook 690,Riley,Cook,donor690@example.com,,"1426 Main St, City1326, ST, 90001326",1426 Main St,City690,ST,9000690,555-000-690,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0522,,Aubrey Lopez 673,Aubrey,Lopez,donor673@example.com,,"1657 Main St, City1557, ST, 90001557",1657 Main St,City673,ST,9000673,555-000-673,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0522,,Milan Mitchell 557,Milan,Mitchell,donor557@example.com,,"1657 Main St, City1557, ST, 90001557",1657 Main St,City557,ST,9000557,555-000-557,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0527,,Harper Smith 1215,Harper,Smith,donor1215@example.com,,"1910 Main St, City1810, ST, 90001810",1910 Main St,City1215,ST,90001215,555-000-1215,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0527,,Riley Johnson 810,Riley,Johnson,donor810@example.com,,"1910 Main St, City1810, ST, 90001810",1910 Main St,City810,ST,9000810,555-000-810,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0558,,Jamie Flores 1006,Jamie,Flores,donor1006@example.com,,"1968 Main St, City1868, ST, 90001868",1968 Main St,City1006,ST,90001006,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0558,,Shannon Stewart 868,Shannon,Stewart,donor868@example.com,donor8682@example.com,"1968 Main St, City1868, ST, 90001868",1968 Main St,City868,ST,9000868,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0562,,Alex Thompson 720,Alex,Thompson,donor720@example.com,,"1669 Main St, City1569, ST, 90001569",1669 Main St,City720,ST,9000720,555-000-720,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0562,,Skylar Smith 569,Skylar,Smith,donor569@example.com,,"1669 Main St, City1569, ST, 90001569",1669 Main St,City569,ST,9000569,555-000-569,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0564,,Jordan Lewis 826,Jordan,Lewis,donor826@example.com,,"1608 Main St, City1508, ST, 90001508",1608 Main St,City826,ST,9000826,555-000-826,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0564,,Shannon Edwards 508,Shannon,Edwards,donor508@example.com,,"1608 Main St, City1508, ST, 90001508",1608 Main St,City508,ST,9000508,555-000-508,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0579,,Eden Smith 995,Eden,Smith,donor995@example.com,,"2051 Main St, City1951, ST, 90001951",2051 Main St,City995,ST,9000995,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0579,,Reese Harris 951,Reese,Harris,donor951@example.com,,"2051 Main St, City1951, ST, 90001951",2051 Main St,City951,ST,9000951,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0599,,Charlie Carter 453,Charlie,Carter,donor453@example.com,,"1553 Main St, City1453, ST, 90001453",1553 Main St,City453,ST,9000453,555-000-453,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0599,,Logan Brown 1098,Logan,Brown,donor1098@example.com,,"1553 Main St, City1453, ST, 90001453",1553 Main St,City1098,ST,90001098,555-000-1098,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0602,,Dakota Harris 896,Dakota,Harris,donor896@example.com,,"1839 Main St, City1739, ST, 90001739",1839 Main St,City896,ST,9000896,555-000-896,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0602,,Parker Nguyen 739,Parker,Nguyen,donor739@example.com,,"1839 Main St, City1739, ST, 90001739",1839 Main St,City739,ST,9000739,,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0606,,Dylan Morris 383,Dylan,Morris,donor383@example.com,,"1483 Main St, City1383, ST, 90001383",1483 Main St,City383,ST,9000429,555-000-383,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0606,,Hunter Campbell 429,Hunter,Campbell,donor429@example.com,,"1483 Main St, City1383, ST, 90001383",1483 Main St,City429,ST,9000429,555-000-429,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0609,,Emerson Adams 782,Emerson,Adams,donor782@example.com,,"1688 Main St, City1588, ST, 90001588",1688 Main St,City782,ST,9000782,555-000-782,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0609,,Shannon Stewart 588,Shannon,Stewart,donor588@example.com,,"1688 Main St, City1588, ST, 90001588",1688 Main St,City588,ST,9000588,555-000-588,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0623,,Dakota Campbell 256,Dakota,Campbell,donor256@example.com,,"1356 Main St, City1256, ST, 90001256",1356 Main St,City256,ST,9000256,555-000-256,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0623,,Hunter Adams 549,Hunter,Adams,donor549@example.com,,"1356 Main St, City1256, ST, 90001256",1356 Main St,City549,ST,9000549,555-000-549,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0627,,Jordan Hall 1266,Jordan,Hall,donor1266@example.com,,"1121 Main St, City1021, ST, 90001021",1121 Main St,City1266,ST,90001266,555-000-1266,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0627,,Robin Allen 21,Robin,Allen,donor21@example.com,,"1121 Main St, City1021, ST, 90001021",1121 Main St,City21,ST,900021,,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0638,,Jamie Stewart 646,Jamie,Stewart,donor646@example.com,,"1746 Main St, City1646, ST, 90001646",1746 Main St,City646,ST,9000646,,,N/A,Former Board Member,Community,post,see attached,Dead,Out,$700.00 ,7,12/21/2017,$100.00 ,,,,,,
FAM0640,,Blake Adams 584,Blake,Adams,donor584@example.com,,"1684 Main St, City1584, ST, 90001584",1684 Main St,City584,ST,9000584,,,N/A,Community,Community,post,see attached,Living,In,$2.38 ,1,12/11/2024,$2.38 ,,,,,,
FAM0640,,Spencer Johnson 990,Spencer,Johnson,donor990@example.com,,"1684 Main St, City1584, ST, 90001584",1684 Main St,City990,ST,9000990,555-000-990,,N/A,Community,Community,post,see attached,Living,In,$2.38 ,1,12/11/2024,$2.38 ,,,,,,
FAM0662,,Jamie Carter 526,Jamie,Carter,donor526@example.com,,"1360 Main St, City1260, ST, 90001260",1360 Main St,City526,ST,9000526,,,N/A,Community,Community,post,see attached,Living,In,$100.00 ,1,1/3/2017,$100.00 ,,,,,,
FAM0662,,Sydney Clark 260,Sydney,Clark,donor260@example.com,donor2602@example.com,"1360 Main St, City1260, ST, 90001260",1360 Main St,City260,ST,9000260,,,N/A,Community,Community,post,see attached,Living,In,$100.00 ,1,1/3/2017,$100.00 ,,,,,,
FAM0666,,Shannon Hall 668,Shannon,Hall,donor668@example.com,,"1768 Main St, City1668, ST, 90001668",1768 Main St,City668,ST,9000668,,,N/A,Former Board Member,Community,post,see attached,Living,In,$20.00 ,1,12/31/1969,$20.00 ,,,,,,
FAM0666,,Spencer Perez 950,Spencer,Perez,donor950@example.com,,"1768 Main St, City1668, ST, 90001668",1768 Main St,City950,ST,9000950,,,N/A,Community,Community,post,see attached,Living,In,$20.00 ,1,12/31/1969,$20.00 ,,,,,,
FAM0673,,Shannon Walker 1228,Shannon,Walker,donor1228@example.com,,"2328 Main St, City2228, ST, 90002228",2328 Main St,City1228,ST,90001228,,,N/A,Community,Community,post,see attached,Living,In,$50.00 ,1,1/31/2008,$50.00 ,,,,,,
FAM0673,,Sydney Wright 1340,Sydney,Wright,donor1340@example.com,,"2328 Main St, City2228, ST, 90002228",2328 Main St,City1340,ST,90001340,,,N/A,Community,Community,post,see attached,Living,In,$50.00 ,1,1/31/2008,$50.00 ,,,,,,
FAM0702,,Eden Allen 795,Eden,Allen,donor795@example.com,,"1858 Main St, City1758, ST, 90001758",1858 Main St,City795,ST,9000795,555-000-795,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0702,,Phoenix Carter 758,Phoenix,Carter,donor758@example.com,,"1858 Main St, City1758, ST, 90001758",1858 Main St,City758,ST,9000758,555-000-758,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0713,,Riley Lopez 250,Riley,Lopez,donor250@example.com,,"1328 Main St, City1228, ST, 90001228",1328 Main St,City250,ST,9000250,,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0713,,Shannon Wright 228,Shannon,Wright,donor228@example.com,,"1328 Main St, City1228, ST, 90001228",1328 Main St,City228,ST,9000228,555-000-228,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0719,,Frankie Rogers 996,Frankie,Rogers,donor996@example.com,,"1390 Main St, City1290, ST, 90001290",1390 Main St,City996,ST,9000996,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0719,,Riley Walker 290,Riley,Walker,donor290@example.com,,"1390 Main St, City1290, ST, 90001290",1390 Main St,City290,ST,9000290,,,N/A,Community,Community,post,see attached,Dead,Out,,,,,,,,,,
FAM0731,,Cameron Allen 1371,Cameron,Allen,donor1371@example.com,,"1430 Main St, City1330, ST, 90001330",1430 Main St,City1371,ST,90001371,555-000-1371,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0731,,Riley Carter 330,Riley,Carter,donor330@example.com,,"1430 Main St, City1330, ST, 90001330",1430 Main St,City330,ST,9000330,,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0734,,Milan Edwards 157,Milan,Edwards,donor157@example.com,,"1257 Main St, City1157, ST, 90001157",1257 Main St,City157,ST,9000157,555-000-157,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0734,,Reese Edwards 1311,Reese,Edwards,donor1311@example.com,,"1257 Main St, City1157, ST, 90001157",1257 Main St,City1311,ST,90001311,555-000-1311,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0746,,Brooklyn Allen 714,Brooklyn,Allen,donor714@example.com,,"1217 Main St, City1117, ST, 90001117",1217 Main St,City714,ST,9000714,555-000-714,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0746,,Milan Brown 117,Milan,Brown,donor117@example.com,,"1217 Main St, City1117, ST, 90001117",1217 Main St,City117,ST,9000117,555-000-117,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0752,,Emerson Rogers 222,Emerson,Rogers,donor222@example.com,,"1322 Main St, City1222, ST, 90001222",1322 Main St,City222,ST,9000222,555-000-222,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0752,,Harper Perez 575,Harper,Perez,donor575@example.com,,"1322 Main St, City1222, ST, 90001222",1322 Main St,City575,ST,9000575,555-000-575,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0754,,Quinn Carter 568,Quinn,Carter,donor568@example.com,,"1579 Main St, City1479, ST, 90001479",1579 Main St,City568,ST,9000568,555-000-568,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0754,,Sawyer Johnson 479,Sawyer,Johnson,donor479@example.com,,"1579 Main St, City1479, ST, 90001479",1579 Main St,City479,ST,9000479,555-000-479,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0756,,Jordan Clark 1481,Jordan,Clark,donor1481@example.com,,"2131 Main St, City2031, ST, 90002031",2131 Main St,City1481,ST,90001481,555-000-1481,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0756,,Reese Lewis 1031,Reese,Lewis,donor1031@example.com,,"2131 Main St, City2031, ST, 90002031",2131 Main St,City1031,ST,90001031,555-000-1031,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0762,,Avery Lewis 132,Avery,Lewis,donor132@example.com,,"1232 Main St, City1132, ST, 90001132",1232 Main St,City132,ST,9000132,555-000-132,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0762,,Blake Young 1104,Blake,Young,donor1104@example.com,,"1232 Main St, City1132, ST, 90001132",1232 Main St,City1104,ST,90001104,555-000-1104,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0767,,Jamie Young 6,Jamie,Young,donor6@example.com,,"1106 Main St, City1006, ST, 90001006",1106 Main St,City6,ST,90006,,,N/A,Former Parent,Community,post,see attached,Living,In,,,,,,,,,,
FAM0767,,Jordan Thompson 1346,Jordan,Thompson,donor1346@example.com,,"1106 Main St, City1006, ST, 90001006",1106 Main St,City1346,ST,90001346,555-000-1346,,N/A,Former Parent,Community,post,see attached,Living,In,,,,,,,,,,
FAM0777,,Morgan Thomas 1003,Morgan,Thomas,donor1003@example.com,,"2103 Main St, City2003, ST, 90002003",2103 Main St,City1003,ST,90001003,555-000-1003,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0777,,Sydney Torres 1380,Sydney,Torres,donor1380@example.com,,"2103 Main St, City2003, ST, 90002003",2103 Main St,City1380,ST,90001380,555-000-1380,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0783,,Reese Wright 431,Reese,Wright,donor431@example.com,,"1530 Main St, City1430, ST, 90001430",1530 Main St,City431,ST,9000431,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0783,,Spencer Morris 430,Spencer,Morris,donor430@example.com,,"1530 Main St, City1430, ST, 90001430",1530 Main St,City430,ST,9000430,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
FAM0785,,Frankie Thomas 1356,Frankie,Thomas,donor1356@example.com,,"2349 Main St, City2249, ST, 90002249",2349 Main St,City1356,ST,90001356,555-000-1356,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0785,,Skylar Young 1249,Skylar,Young,donor1249@example.com,,"2349 Main St, City2249, ST, 90002249",2349 Main St,City1249,ST,90001249,555-000-1249,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0787,,Brooklyn Evans 474,Brooklyn,Evans,donor474@example.com,,"1574 Main St, City1474, ST, 90001474",1574 Main St,City474,ST,9000474,555-000-474,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0787,,Frankie Evans 916,Frankie,Evans,donor916@example.com,,"1574 Main St, City1474, ST, 90001474",1574 Main St,City916,ST,9000916,555-000-916,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0793,,Kendall Edwards 1312,Kendall,Edwards,donor1312@example.com,,"1389 Main St, City1289, ST, 90001289",1389 Main St,City1312,ST,90001312,555-000-1312,,N/A,Former Parent,C-HP,post,see attached,Living,In,,,,,,,,,,
FAM0793,,Skylar Brown 289,Skylar,Brown,donor289@example.com,,"1389 Main St, City1289, ST, 90001289",1389 Main St,City289,ST,9000289,555-000-289,,N/A,Former Parent,C-HP,post,see attached,Living,In,,,,,,,,,,
FAM0795,,Brooklyn Hall 1234,Brooklyn,Hall,donor1234@example.com,,"1323 Main St, City1223, ST, 90001223",1323 Main St,City1234,ST,90001234,555-000-1234,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0795,,Dylan Carter 223,Dylan,Carter,donor223@example.com,,"1323 Main St, City1223, ST, 90001223",1323 Main St,City223,ST,9000223,555-000-223,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0811,,Casey Clark 604,Casey,Clark,donor604@example.com,,"1704 Main St, City1604, ST, 90001604",1704 Main St,City604,ST,9000604,555-000-604,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0811,,Charlie Young 1373,Charlie,Young,donor1373@example.com,,"1704 Main St, City1604, ST, 90001604",1704 Main St,City1373,ST,90001373,555-000-1373,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0815,,Drew Martin 447,Drew,Martin,donor447@example.com,,"1547 Main St, City1447, ST, 90001447",1547 Main St,City447,ST,9000447,555-000-447,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0815,,Payton Cook 545,Payton,Cook,donor545@example.com,,"1547 Main St, City1447, ST, 90001447",1547 Main St,City545,ST,9000545,555-000-545,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0822,,Avery Morris 1252,Avery,Morris,donor1252@example.com,,"1351 Main St, City1251, ST, 90001251",1351 Main St,City1252,ST,90001252,555-000-1252,,N/A,Former Parent,C-JP,post,see attached,Living,In,$50.00 ,1,2/28/2020,$50.00 ,,,,,,
FAM0822,,Cameron Campbell 251,Cameron,Campbell,donor251@example.com,,"1351 Main St, City1251, ST, 90001251",1351 Main St,City251,ST,9000251,555-000-251,,N/A,Former Parent,C-JP,post,see attached,Living,In,$50.00 ,1,2/28/2020,$50.00 ,,,,,,
FAM0824,,Blake Perez 1264,Blake,Perez,donor1264@example.com,,"1801 Main St, City1701, ST, 90001701",1801 Main St,City1264,ST,90001264,555-000-1264,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0824,,Robin King 701,Robin,King,donor701@example.com,,"1801 Main St, City1701, ST, 90001701",1801 Main St,City701,ST,9000701,555-000-701,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0854,,Hunter Rogers 269,Hunter,Rogers,donor269@example.com,,"1369 Main St, City1269, ST, 90001269",1369 Main St,City269,ST,9000269,555-000-269,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0854,,Skylar Stewart 1329,Skylar,Stewart,donor1329@example.com,,"1369 Main St, City1269, ST, 90001269",1369 Main St,City1329,ST,90001329,555-000-1329,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0856,,Alex Lewis 400,Alex,Lewis,donor400@example.com,,"1500 Main St, City1400, ST, 90001400",1500 Main St,City400,ST,9000400,,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0856,,Quinn Scott 1208,Quinn,Scott,donor1208@example.com,,"1500 Main St, City1400, ST, 90001400",1500 Main St,City1208,ST,90001208,555-000-1208,,N/A,Former Parent,C-JP,post,see attached,Living,In,,,,,,,,,,
FAM0867,,Avery Campbell 612,Avery,Campbell,donor612@example.com,,"1334 Main St, City1234, ST, 90001234",1334 Main St,City612,ST,9000612,,,N/A,Community,Community,post,see attached,Living,In,,,,,,,,,,
