EntityID,Entity Name,Primary Contact,Secondary Contact,Primary Email,Secondary Email,Entity Type,Active?,Address,Child(ren) Enrolled,Total Donated,Number of Donations,Date of Most Recent Donation,Amount of Most Recent Donation,Preferred Fundraiser(s),Notes,,,,,,,,,,,,
IND0365,Dakota Lopez,Dakota Lopez 976,,donor976@example.com,,Individual,Living,"2076 Main St, City1976, ST, 90001976",ChildA-1976,,,,,,,,,,,,,,,,,,
IND0366,Kendall Edwards,Kendall Edwards 312,,donor312@example.com,,Individual,Living,"1412 Main St, City1312, ST, 90001312",ChildA-1312,,,,,,,,,,,,,,,,,,
IND0367,Kendall Murphy,Kendall Murphy 1192,,donor1192@example.com,,Individual,Living,"2292 Main St, City2192, ST, 90002192",,,,,,,,,,,,,,,,,,,
IND0372,Blake White,Blake White 904,,donor904@example.com,,Individual,Living,"2004 Main St, City1904, ST, 90001904",,$400.00 ,6,12/29/2021,$125.00 ,,,,,,,,,,,,,,
IND0375,Taylor Parker,Taylor Parker 1362,,donor1362@example.com,,Individual,Living,"2462 Main St, City2362, ST, 90002362",ChildA-2362,,,,,,,,,,,,,,,,,,
IND0380,Dylan Parker,Dylan Parker 983,,donor983@example.com,,Individual,Living,"2083 Main St, City1983, ST, 90001983",ChildA-1983,,,,,,,,,,,,,,,,,,
IND0391,Skylar Cook,Skylar Cook 1289,,donor1289@example.com,,Individual,Living,"2389 Main St, City2289, ST, 90002289",ChildA-2289,,,,,,,,,,,,,,,,,,
IND0394,Sydney Scott,Sydney Scott 1060,,donor1060@example.com,,Individual,Living,"2160 Main St, City2060, ST, 90002060",ChildA-2060,,,,,,,,,,,,,,,,,,
IND0395,Blake Scott,Blake Scott 704,,donor704@example.com,,Individual,Living,"1804 Main St, City1704, ST, 90001704",ChildA-1704,,,,,,,,,,,,,,,,,,
IND0400,Taylor Thomas,Taylor Thomas 1482,,donor1482@example.com,,Individual,Living,"2582 Main St, City2482, ST, 90002482",ChildA-2482,,,,,,,,,,,,,,,,,,
IND0401,Dylan Cook,Dylan Cook 63,,donor63@example.com,,Individual,Living,"1163 Main St, City1063, ST, 90001063",ChildA-1063,,,,,,,,,,,,,,,,,,
IND0402,Charlie Edwards,Charlie Edwards 1253,,donor1253@example.com,,Individual,Living,"2353 Main St, City2253, ST, 90002253",ChildA-2253,$100.00 ,1,1/28/2020,$100.00 ,,,,,,,,,,,,,,
IND0407,Hunter Taylor,Hunter Taylor 989,,donor989@example.com,,Individual,Living,"2089 Main St, City1989, ST, 90001989",,,,,,,,,,,,,,,,,,,
IND0408,Hunter Phillips,Hunter Phillips 349,,donor349@example.com,,Individual,Living,"1449 Main St, City1349, ST, 90001349",ChildA-1349,,,,,,,,,,,,,,,,,,
IND0411,Kendall White,Kendall White 392,,donor392@example.com,,Individual,Living,"1492 Main St, City1392, ST, 90001392",ChildA-1392,,,,,,,,,,,,,,,,,,
IND0414,Reese Taylor,Reese Taylor 1111,,donor1111@example.com,,Individual,Living,"2211 Main St, City2111, ST, 90002111",ChildA-2111,,,,,,,,,,,,,,,,,,
IND0421,Dylan Lopez,Dylan Lopez 23,,donor23@example.com,,Individual,Living,"1123 Main St, City1023, ST, 90001023",,,,,,,,,,,,,,,,,,,
IND0430,Reese Perez,Reese Perez 31,,donor31@example.com,,Individual,Living,"1131 Main St, City1031, ST, 90001031",ChildA-1031,,,,,,,,,,,,,,,,,,
IND0437,Aubrey Hall,Aubrey Hall 1313,,donor1313@example.com,,Individual,Living,"2413 Main St, City2313, ST, 90002313",ChildA-2313,,,,,,,,,,,,,,,,,,
IND0438,Milan Scott,Milan Scott 757,,donor757@example.com,,Individual,Living,"1857 Main St, City1757, ST, 90001757",ChildA-1757,,,,,,,,,,,,,,,,,,
IND0441,Blake Phillips,Blake Phillips 984,,donor984@example.com,,Individual,Living,"2084 Main St, City1984, ST, 90001984",,,,,,,,,,,,,,,,,,,
IND0444,Emerson Nguyen,Emerson Nguyen 1422,,donor1422@example.com,,Individual,Living,"2522 Main St, City2422, ST, 90002422",ChildA-2422,,,,,,,,,,,,,,,,,,
IND0449,Parker Carter,Parker Carter 899,,donor899@example.com,,Individual,Living,"1999 Main St, City1899, ST, 90001899",ChildA-1899,,,,,,,,,,,,,,,,,,
IND0450,Cameron Stewart,Cameron Stewart 491,,donor491@example.com,,Individual,Living,"1591 Main St, City1491, ST, 90001491",ChildA-1491,,,,,,,,,,,,,,,,,,
IND0451,Spencer Smith,Spencer Smith 390,,donor390@example.com,,Individual,Living,"1490 Main St, City1390, ST, 90001390",ChildA-1390,,,,,,,,,,,,,,,,,,
IND0452,Reese Wright,Reese Wright 911,,donor911@example.com,,Individual,Living,"2011 Main St, City1911, ST, 90001911",ChildA-1911,,,,,,,,,,,,,,,,,,
IND0455,Riley Edwards,Riley Edwards 490,,donor490@example.com,,Individual,Living,"1590 Main St, City1490, ST, 90001490",ChildA-1490,,,,,,,,,,,,,,,,,,
IND0456,Blake Rogers,Blake Rogers 1144,,donor1144@example.com,,Individual,Living,"2244 Main St, City2144, ST, 90002144",ChildA-2144,,,,,,,,,,,,,,,,,,
IND0459,Jordan Smith,Jordan Smith 706,,donor706@example.com,,Individual,Living,"1806 Main St, City1706, ST, 90001706",ChildA-1706,,,,,,,,,,,,,,,,,,
IND0460,Skylar Morris,Skylar Morris 1449,,donor1449@example.com,,Individual,Living,"2549 Main St, City2449, ST, 90002449",ChildA-2449,,,,,,,,,,,,,,,,,,
IND0461,Elliot White,Elliot White 494,,donor494@example.com,,Individual,Living,"1594 Main St, City1494, ST, 90001494",ChildA-1494,,,,,,,,,,,,,,,,,,
IND0462,Sam Cook,Sam Cook 1365,,donor1365@example.com,,Individual,Living,"2465 Main St, City2365, ST, 90002365",ChildA-2365,,,,,,,,,,,,,,,,,,
IND0463,Sydney Evans,Sydney Evans 380,,donor380@example.com,,Individual,Living,"1480 Main St, City1380, ST, 90001380",ChildA-1380,,,,,,,,,,,,,,,,,,
IND0466,Milan Thomas,Milan Thomas 317,,donor317@example.com,,Individual,Living,"1417 Main St, City1317, ST, 90001317",,,,,,,,,,,,,,,,,,,
IND0467,Jordan Collins,Jordan Collins 866,,donor866@example.com,,Individual,Living,"1966 Main St, City1866, ST, 90001866",ChildA-1866,,,,,,,,,,,,,,,,,,
IND0470,Eden Wright,Eden Wright 635,,donor635@example.com,,Individual,Living,"1735 Main St, City1635, ST, 90001635",ChildA-1635,,,,,,,,,,,,,,,,,,
IND0471,Drew Collins,Drew Collins 687,,donor687@example.com,,Individual,Living,"1787 Main St, City1687, ST, 90001687",ChildA-1687,,,,,,,,,,,,,,,,,,
IND0482,Milan Martin,Milan Martin 877,,donor877@example.com,,Individual,Living,"1977 Main St, City1877, ST, 90001877",ChildA-1877,,,,,,,,,,,,,,,,,,
IND0493,Drew Murphy,Drew Murphy 807,,donor807@example.com,,Individual,Living,"1907 Main St, City1807, ST, 90001807",ChildA-1807,,,,,,,,,,,,,,,,,,
IND0496,Dylan Anderson,Dylan Anderson 1103,,donor1103@example.com,,Individual,Living,"2203 Main St, City2103, ST, 90002103",ChildA-2103,,,,,,,,,,,,,,,,,,
IND0499,Drew Rivera,Drew Rivera 1487,,donor1487@example.com,,Individual,Living,"2587 Main St, City2487, ST, 90002487",ChildA-2487,,,,,,,,,,,,,,,,,,
IND0504,Robin Carter,Robin Carter 261,,donor261@example.com,,Individual,Living,"1361 Main St, City1261, ST, 90001261",ChildA-1261,,,,,,,,,,,,,,,,,,
IND0505,Morgan King,Morgan King 1283,,donor1283@example.com,,Individual,Living,"2383 Main St, City2283, ST, 90002283",ChildA-2283,,,,,,,,,,,,,,,,,,
IND0508,Sam Hall,Sam Hall 125,,donor125@example.com,,Individual,Living,"1225 Main St, City1125, ST, 90001125",,,,,,,,,,,,,,,,,,,
IND0511,Avery Hall,Avery Hall 1412,,donor1412@example.com,,Individual,Living,"2512 Main St, City2412, ST, 90002412",ChildA-2412,,,,,,,,,,,,,,,,,,
IND0512,Sydney Edwards,Sydney Edwards 820,,donor820@example.com,,Individual,Living,"1920 Main St, City1820, ST, 90001820",ChildA-1820,,,,,,,,,,,,,,,,,,
IND0513,Shannon Morris,Shannon Morris 348,,donor348@example.com,,Individual,Living,"1448 Main St, City1348, ST, 90001348",,$590.00 ,12,5/20/2015,$50.00 ,,,,,,,,,,,,,,
IND0514,Milan Martin,Milan Martin 1397,,donor1397@example.com,,Individual,Living,"2497 Main St, City2397, ST, 90002397",ChildA-2397,,,,,,,,,,,,,,,,,,
IND0519,Shannon Rivera,Shannon Rivera 188,,donor188@example.com,,Individual,Living,"1288 Main St, City1188, ST, 90001188",ChildA-1188,,,,,,,,,,,,,,,,,,
IND0524,Eden Perez,Eden Perez 235,,donor235@example.com,,Individual,Living,"1335 Main St, City1235, ST, 90001235",ChildA-1235,,,,,,,,,,,,,,,,,,
IND0525,Emerson Evans,Emerson Evans 342,,donor342@example.com,,Individual,Living,"1442 Main St, City1342, ST, 90001342",ChildA-1342,,,,,,,,,,,,,,,,,,
IND0526,Eden Rivera,Eden Rivera 115,,donor115@example.com,,Individual,Living,"1215 Main St, City1115, ST, 90001115",,,,,,,,,,,,,,,,,,,
IND0529,Hunter Morris,Hunter Morris 69,,donor69@example.com,,Individual,Living,"1169 Main St, City1069, ST, 90001069",ChildA-1069,,,,,,,,,,,,,,,,,,
IND0534,Dakota Perez,Dakota Perez 16,,donor16@example.com,,Individual,Living,"1116 Main St, City1016, ST, 90001016",,$20.00 ,1,2/29/2020,$20.00 ,,,,,,,,,,,,,,
IND0535,Cameron Allen,Cameron Allen 171,,donor171@example.com,,Individual,Living,"1271 Main St, City1171, ST, 90001171",ChildA-1171,,,,,,,,,,,,,,,,,,
IND0544,Parker Rogers,Parker Rogers 1339,,donor1339@example.com,,Individual,Living,"2439 Main St, City2339, ST, 90002339",ChildA-2339,,,,,,,,,,,,,,,,,,
IND0547,Taylor Nguyen,Taylor Nguyen 1002,,donor1002@example.com,,Individual,Living,"2102 Main St, City2002, ST, 90002002",,,,,,,,,,,,,,,,,,,
IND0556,Logan Hall,Logan Hall 1178,,donor1178@example.com,,Individual,Living,"2278 Main St, City2178, ST, 90002178",ChildA-2178,,,,,,,,,,,,,,,,,,
IND0557,Dakota Cook,Dakota Cook 1216,,donor1216@example.com,,Individual,Living,"2316 Main St, City2216, ST, 90002216",,,,,,,,,,,,,,,,,,,
IND0560,Elliot Mitchell,Elliot Mitchell 254,,donor254@example.com,,Individual,Living,"1354 Main St, City1254, ST, 90001254",ChildA-1254,,,,,,,,,,,,,,,,,,
IND0561,Sydney Lopez,Sydney Lopez 100,,donor100@example.com,,Individual,Living,"1200 Main St, City1100, ST, 90001100",ChildA-1100,,,,,,,,,,,,,,,,,,
IND0572,Robin Campbell,Robin Campbell 981,,donor981@example.com,,Individual,Living,"2081 Main St, City1981, ST, 90001981",ChildA-1981,,,,,,,,,,,,,,,,,,
IND0573,Dylan Anderson,Dylan Anderson 1023,,donor1023@example.com,,Individual,Living,"2123 Main St, City2023, ST, 90002023",ChildA-2023,,,,,,,,,,,,,,,,,,
IND0576,Elliot Lewis,Elliot Lewis 854,,donor854@example.com,,Individual,Living,"1954 Main St, City1854, ST, 90001854",ChildA-1854,,,,,,,,,,,,,,,,,,
IND0581,Phoenix Edwards,Phoenix Edwards 838,,donor838@example.com,,Individual,Living,"1938 Main St, City1838, ST, 90001838",ChildA-1838,,,,,,,,,,,,,,,,,,
IND0582,Cameron Young,Cameron Young 1211,,donor1211@example.com,,Individual,Living,"2311 Main St, City2211, ST, 90002211",ChildA-2211,,,,,,,,,,,,,,,,,,
IND0583,Alex Scott,Alex Scott 1440,,donor1440@example.com,,Individual,Living,"2540 Main St, City2440, ST, 90002440",,,,,,,,,,,,,,,,,,,
IND0584,Cameron Hall,Cameron Hall 851,,donor851@example.com,,Individual,Living,"1951 Main St, City1851, ST, 90001851",ChildA-1851,,,,,,,,,,,,,,,,,,
IND0585,Casey Allen,Casey Allen 1244,,donor1244@example.com,,Individual,Living,"2344 Main St, City2244, ST, 90002244",,$370.00 ,5,12/26/2016,$100.00 ,,,,,,,,,,,,,,
IND0588,Sydney Collins,Sydney Collins 620,,donor620@example.com,,Individual,Living,"1720 Main St, City1620, ST, 90001620",ChildA-1620,,,,,,,,,,,,,,,,,,
IND0597,Elliot Martin,Elliot Martin 1134,,donor1134@example.com,,Individual,Living,"2234 Main St, City2134, ST, 90002134",ChildA-2134,,,,,,,,,,,,,,,,,,
IND0598,Riley Thompson,Riley Thompson 970,,donor970@example.com,,Individual,Living,"2070 Main St, City1970, ST, 90001970",ChildA-1970,,,,,,,,,,,,,,,,,,
IND0601,Quinn Flores,Quinn Flores 1368,,donor1368@example.com,,Individual,Living,"2468 Main St, City2368, ST, 90002368",ChildA-2368,,,,,,,,,,,,,,,,,,
IND0608,Parker Allen,Parker Allen 1219,,donor1219@example.com,,Individual,Living,"2319 Main St, City2219, ST, 90002219",,,,,,,,,,,,,,,,,,,
IND0611,Jordan Walker,Jordan Walker 626,,donor626@example.com,,Individual,Living,"1726 Main St, City1626, ST, 90001626",,,,,,,,,,,,,,,,,,,
IND0612,Dakota Parker,Dakota Parker 936,,donor936@example.com,,Individual,Living,"2036 Main St, City1936, ST, 90001936",ChildA-1936,,,,,,,,,,,,,,,,,,
IND0613,Morgan Lopez,Morgan Lopez 1483,,donor1483@example.com,,Individual,Living,"2583 Main St, City2483, ST, 90002483",,,,,,,,,,,,,,,,,,,
IND0614,Frankie Torres,Frankie Torres 1076,,donor1076@example.com,,Individual,Living,"2176 Main St, City2076, ST, 90002076",ChildA-2076,,,,,,,,,,,,,,,,,,
IND0615,Alex Stewart,Alex Stewart 1480,,donor1480@example.com,,Individual,Living,"2580 Main St, City2480, ST, 90002480",ChildA-2480,$90.00 ,1,10/18/2016,$90.00 ,,,,,,,,,,,,,,
IND0620,Sam Phillips,Sam Phillips 445,,donor445@example.com,,Individual,Living,"1545 Main St, City1445, ST, 90001445",ChildA-1445,,,,,,,,,,,,,,,,,,
IND0629,Avery Roberts,Avery Roberts 1332,,donor1332@example.com,,Individual,Living,"2432 Main St, City2332, ST, 90002332",ChildA-2332,,,,,,,,,,,,,,,,,,
IND0630,Blake Hall,Blake Hall 624,,donor624@example.com,,Individual,Living,"1724 Main St, City1624, ST, 90001624",ChildA-1624,,,,,,,,,,,,,,,,,,
IND0633,Robin Morris,Robin Morris 1221,,donor1221@example.com,,Individual,Living,"2321 Main St, City2221, ST, 90002221",ChildA-2221,,,,,,,,,,,,,,,,,,
IND0634,Milan Flores,Milan Flores 997,,donor997@example.com,,Individual,Living,"2097 Main St, City1997, ST, 90001997",ChildA-1997,,,,,,,,,,,,,,,,,,
IND0635,Jesse Edwards,Jesse Edwards 457,,donor457@example.com,,Individual,Living,"1557 Main St, City1457, ST, 90001457",,,,,,,,,,,,,,,,,,,
IND0636,Skylar Martin,Skylar Martin 129,,donor129@example.com,,Individual,Living,"1229 Main St, City1129, ST, 90001129",ChildA-1129,,,,,,,,,,,,,,,,,,
IND0637,Jesse Walker,Jesse Walker 377,,donor377@example.com,,Individual,Living,"1477 Main St, City1377, ST, 90001377",,$0.00 ,1,No Donations,$0.00 ,,,,,,,,,,,,,,
IND0639,Dakota Lewis,Dakota Lewis 776,,donor776@example.com,,Individual,Living,"1876 Main St, City1776, ST, 90001776",ChildA-1776,,,,,,,,,,,,,,,,,,
IND0642,Phoenix Perez,Phoenix Perez 158,,donor158@example.com,,Individual,Living,"1258 Main St, City1158, ST, 90001158",ChildA-1158,,,,,,,,,,,,,,,,,,
IND0643,Elliot Parker,Elliot Parker 1454,,donor1454@example.com,,Individual,Living,"2554 Main St, City2454, ST, 90002454",ChildA-2454,,,,,,,,,,,,,,,,,,
IND0644,Quinn Smith,Quinn Smith 328,,donor328@example.com,,Individual,Living,"1428 Main St, City1328, ST, 90001328",ChildA-1328,,,,,,,,,,,,,,,,,,
IND0647,Quinn Young,Quinn Young 1488,,donor1488@example.com,,Individual,Living,"2588 Main St, City2488, ST, 90002488",ChildA-2488,,,,,,,,,,,,,,,,,,
IND0648,Sawyer Stewart,Sawyer Stewart 599,,donor599@example.com,,Individual,Living,"1699 Main St, City1599, ST, 90001599",ChildA-1599,,,,,,,,,,,,,,,,,,
IND0649,Eden Hall,Eden Hall 75,,donor75@example.com,,Individual,Living,"1175 Main St, City1075, ST, 90001075",ChildA-1075,,,,,,,,,,,,,,,,,,
IND0650,Dakota Thomas,Dakota Thomas 296,,donor296@example.com,,Individual,Living,"1396 Main St, City1296, ST, 90001296",ChildA-1296,,,,,,,,,,,,,,,,,,
IND0651,Jordan Anderson,Jordan Anderson 66,,donor66@example.com,,Individual,Living,"1166 Main St, City1066, ST, 90001066",ChildA-1066,,,,,,,,,,,,,,,,,,
IND0652,Avery Thomas,Avery Thomas 812,,donor812@example.com,,Individual,Living,"1912 Main St, City1812, ST, 90001812",ChildA-1812,,,,,,,,,,,,,,,,,,
IND0653,Avery Evans,Avery Evans 1092,,donor1092@example.com,,Individual,Living,"2192 Main St, City2092, ST, 90002092",ChildA-2092,,,,,,,,,,,,,,,,,,
IND0654,Riley Rivera,Riley Rivera 1330,,donor1330@example.com,,Individual,Living,"2430 Main St, City2330, ST, 90002330",ChildA-2330,,,,,,,,,,,,,,,,,,
IND0655,Emerson Allen,Emerson Allen 542,,donor542@example.com,,Individual,Living,"1642 Main St, City1542, ST, 90001542",ChildA-1542,,,,,,,,,,,,,,,,,,
IND0658,Jamie Taylor,Jamie Taylor 726,,donor726@example.com,,Individual,Living,"1826 Main St, City1726, ST, 90001726",ChildA-1726,,,,,,,,,,,,,,,,,,
IND0661,Dakota Campbell,Dakota Campbell 1456,,donor1456@example.com,,Individual,Living,"2556 Main St, City2456, ST, 90002456",ChildA-2456,$65.00 ,1,6/10/2015,$65.00 ,,,,,,,,,,,,,,
IND0668,Eden Harris,Eden Harris 1435,,donor1435@example.com,,Individual,Living,"2535 Main St, City2435, ST, 90002435",ChildA-2435,,,,,,,,,,,,,,,,,,
IND0675,Quinn Martin,Quinn Martin 1448,,donor1448@example.com,,Individual,Living,"2548 Main St, City2448, ST, 90002448",ChildA-2448,,,,,,,,,,,,,,,,,,
IND0682,Alex Smith,Alex Smith 320,,donor320@example.com,,Individual,Living,"1420 Main St, City1320, ST, 90001320",ChildA-1320,,,,,,,,,,,,,,,,,,
IND0683,Sawyer Harris,Sawyer Harris 319,,donor319@example.com,,Individual,Living,"1419 Main St, City1319, ST, 90001319",ChildA-1319,,,,,,,,,,,,,,,,,,
IND0684,Dylan Murphy,Dylan Murphy 143,,donor143@example.com,,Individual,Living,"1243 Main St, City1143, ST, 90001143",ChildA-1143,,,,,,,,,,,,,,,,,,
IND0685,Robin Taylor,Robin Taylor 341,,donor341@example.com,,Individual,Living,"1441 Main St, City1341, ST, 90001341",ChildA-1341,,,,,,,,,,,,,,,,,,
IND0696,Phoenix Clark,Phoenix Clark 398,,donor398@example.com,,Individual,Living,"1498 Main St, City1398, ST, 90001398",ChildA-1398,,,,,,,,,,,,,,,,,,
IND0697,Charlie Phillips,Charlie Phillips 1213,,donor1213@example.com,,Individual,Living,"2313 Main St, City2213, ST, 90002213",ChildA-2213,,,,,,,,,,,,,,,,,,
IND0704,Morgan Young,Morgan Young 163,,donor163@example.com,,Individual,Living,"1263 Main St, City1163, ST, 90001163",ChildA-1163,$90.00 ,1,10/28/2016,$90.00 ,,,,,,,,,,,,,,
IND0707,Robin Campbell,Robin Campbell 501,,donor501@example.com,,Individual,Living,"1601 Main St, City1501, ST, 90001501",ChildA-1501,,,,,,,,,,,,,,,,,,
IND0708,Emerson Lewis,Emerson Lewis 1262,,donor1262@example.com,,Individual,Living,"2362 Main St, City2262, ST, 90002262",ChildA-2262,,,,,,,,,,,,,,,,,,
IND0717,Cameron Nguyen,Cameron Nguyen 451,,donor451@example.com,,Individual,Living,"1551 Main St, City1451, ST, 90001451",ChildA-1451,,,,,,,,,,,,,,,,,,
IND0718,Riley Scott,Riley Scott 1370,,donor1370@example.com,,Individual,Living,"2470 Main St, City2370, ST, 90002370",,,,,,,,,,,,,,,,,,,
IND0733,Eden Hall,Eden Hall 915,,donor915@example.com,,Individual,Living,"2015 Main St, City1915, ST, 90001915",ChildA-1915,$90.00 ,1,10/5/2016,$90.00 ,,,,,,,,,,,,,,
IND0738,Milan Adams,Milan Adams 517,,donor517@example.com,,Individual,Living,"1617 Main St, City1517, ST, 90001517",ChildA-1517,$100.00 ,1,11/14/2016,$100.00 ,,,,,,,,,,,,,,
IND0739,Emerson Johnson,Emerson Johnson 142,,donor142@example.com,,Individual,Living,"1242 Main St, City1142, ST, 90001142",,,,,,,,,,,,,,,,,,,
IND0740,Sawyer Morris,Sawyer Morris 1239,,donor1239@example.com,,Individual,Living,"2339 Main St, City2239, ST, 90002239",ChildA-2239,,,,,,,,,,,,,,,,,,
IND0745,Payton Campbell,Payton Campbell 105,,donor105@example.com,,Individual,Living,"1205 Main St, City1105, ST, 90001105",ChildA-1105,,,,,,,,,,,,,,,,,,
IND0750,Sawyer King,Sawyer King 839,,donor839@example.com,,Individual,Living,"1939 Main St, City1839, ST, 90001839",ChildA-1839,,,,,,,,,,,,,,,,,,
IND0751,Dylan Morris,Dylan Morris 623,,donor623@example.com,,Individual,Living,"1723 Main St, City1623, ST, 90001623",,,,,,,,,,,,,,,,,,,
IND0764,Aubrey Carter,Aubrey Carter 73,,donor73@example.com,,Individual,Living,"1173 Main St, City1073, ST, 90001073",ChildA-1073,,,,,,,,,,,,,,,,,,
IND0771,Phoenix Johnson,Phoenix Johnson 1118,,donor1118@example.com,,Individual,Living,"2218 Main St, City2118, ST, 90002118",ChildA-2118,,,,,,,,,,,,,,,,,,
IND0772,Frankie Morris,Frankie Morris 1116,,donor1116@example.com,,Individual,Living,"2216 Main St, City2116, ST, 90002116",ChildA-2116,,,,,,,,,,,,,,,,,,
IND0773,Quinn Torres,Quinn Torres 1288,,donor1288@example.com,,Individual,Living,"2388 Main St, City2288, ST, 90002288",ChildA-2288,,,,,,,,,,,,,,,,,,
IND0774,Morgan Adams,Morgan Adams 323,,donor323@example.com,,Individual,Living,"1423 Main St, City1323, ST, 90001323",ChildA-1323,,,,,,,,,,,,,,,,,,
IND0779,Phoenix Young,Phoenix Young 38,,donor38@example.com,,Individual,Living,"1138 Main St, City1038, ST, 90001038",ChildA-1038,,,,,,,,,,,,,,,,,,
IND0780,Drew Perez,Drew Perez 127,,donor127@example.com,,Individual,Living,"1227 Main St, City1127, ST, 90001127",ChildA-1127,,,,,,,,,,,,,,,,,,
IND0791,Corey Collins,Corey Collins 227,,donor227@example.com,,Individual,Living,"1327 Main St, City1227, ST, 90001227",ChildA-1227,,,,,,,,,,,,,,,,,,
IND0792,Skylar King,Skylar King 329,,donor329@example.com,,Individual,Living,"1429 Main St, City1329, ST, 90001329",ChildA-1329,,,,,,,,,,,,,,,,,,
IND0803,Dylan Campbell,Dylan Campbell 263,,donor263@example.com,,Individual,Living,"1363 Main St, City1263, ST, 90001263",ChildA-1263,,,,,,,,,,,,,,,,,,
IND0808,Emerson Lewis,Emerson Lewis 462,,donor462@example.com,,Individual,Living,"1562 Main St, City1462, ST, 90001462",,,,,,,,,,,,,,,,,,,
IND0813,Elliot Clark,Elliot Clark 134,,donor134@example.com,,Individual,Living,"1234 Main St, City1134, ST, 90001134",ChildA-1134,,,,,,,,,,,,,,,,,,
IND0814,Sawyer Perez,Sawyer Perez 1399,,donor1399@example.com,,Individual,Living,"2499 Main St, City2399, ST, 90002399",,,,,,,,,,,,,,,,,,,
IND0817,Milan Lewis,Milan Lewis 717,,donor717@example.com,,Individual,Living,"1817 Main St, City1717, ST, 90001717",ChildA-1717,,,,,,,,,,,,,,,,,,
IND0826,Riley Campbell,Riley Campbell 610,,donor610@example.com,,Individual,Living,"1710 Main St, City1610, ST, 90001610",,,,,,,,,,,,,,,,,,,
IND0827,Logan Rivera,Logan Rivera 1338,,donor1338@example.com,,Individual,Living,"2438 Main St, City2338, ST, 90002338",,,,,,,,,,,,,,,,,,,
IND0830,Blake Smith,Blake Smith 944,,donor944@example.com,,Individual,Living,"2044 Main St, City1944, ST, 90001944",,,,,,,,,,,,,,,,,,,
IND0837,Corey Adams,Corey Adams 1347,,donor1347@example.com,,Individual,Living,"2447 Main St, City2347, ST, 90002347",,,,,,,,,,,,,,,,,,,
IND0838,Casey Murphy,Casey Murphy 124,,donor124@example.com,,Individual,Living,"1224 Main St, City1124, ST, 90001124",ChildA-1124,,,,,,,,,,,,,,,,,,
IND0839,Eden Collins,Eden Collins 1155,,donor1155@example.com,,Individual,Living,"2255 Main St, City2155, ST, 90002155",,,,,,,,,,,,,,,,,,,
IND0840,Payton Lopez,Payton Lopez 625,,donor625@example.com,,Individual,Living,"1725 Main St, City1625, ST, 90001625",ChildA-1625,,,,,,,,,,,,,,,,,,
IND0841,Elliot Flores,Elliot Flores 294,,donor294@example.com,,Individual,Living,"1394 Main St, City1294, ST, 90001294",ChildA-1294,,,,,,,,,,,,,,,,,,
